,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Deliverable Volume,%Deliverble
3030,05-02-2008,RELIANCE,EQ,2591.2,2600.0,2634.0,2566.3,2634.0,2617.1,2608.4,1731683,452000000000000.0,718528.0,0.4149
3031,06-02-2008,RELIANCE,EQ,2617.1,2559.9,2570.0,2501.3,2548.0,2552.5,2544.03,2201762,560000000000000.0,891280.0,0.4048
3032,07-02-2008,RELIANCE,EQ,2552.5,2520.0,2580.0,2407.1,2428.0,2425.45,2474.3,3133544,775000000000000.0,1506778.0,0.4809
3033,08-02-2008,RELIANCE,EQ,2425.45,2435.1,2468.0,2390.0,2407.5,2426.4,2424.38,3160339,766000000000000.0,1285658.0,0.4068
3034,11-02-2008,RELIANCE,EQ,2426.4,2414.0,2414.0,2235.0,2257.0,2277.0,2300.72,4760592,1100000000000000.0,2451358.0,0.5149
3035,12-02-2008,RELIANCE,EQ,2277.0,2281.0,2420.0,2257.0,2319.0,2324.85,2332.7,4073504,950000000000000.0,1967936.0,0.4831
3036,13-02-2008,RELIANCE,EQ,2324.85,2370.0,2468.95,2350.05,2415.7,2389.5,2415.76,4747799,1150000000000000.0,2221478.0,0.4679
3037,14-02-2008,RELIANCE,EQ,2389.5,2450.0,2533.0,2450.0,2525.0,2516.75,2501.29,2879421,720000000000000.0,1321674.0,0.459
3038,15-02-2008,RELIANCE,EQ,2516.75,2504.9,2600.0,2466.0,2590.3,2593.95,2545.86,2152508,548000000000000.0,900489.0,0.4183
3039,18-02-2008,RELIANCE,EQ,2593.95,2600.0,2615.0,2538.0,2551.95,2553.7,2564.77,1304630,335000000000000.0,417711.0,0.3202
3040,19-02-2008,RELIANCE,EQ,2553.7,2590.0,2618.0,2530.0,2530.0,2554.55,2583.69,1608669,416000000000000.0,572832.0,0.3561
3041,20-02-2008,RELIANCE,EQ,2554.55,2500.2,2550.0,2462.0,2480.95,2484.0,2500.24,2207600,552000000000000.0,986253.0,0.4468
3042,21-02-2008,RELIANCE,EQ,2484.0,2510.0,2541.0,2461.4,2502.0,2496.3,2499.47,1607483,402000000000000.0,604082.0,0.3758
3043,22-02-2008,RELIANCE,EQ,2496.3,2442.3,2480.0,2415.0,2419.0,2434.45,2443.56,1982606,484000000000000.0,1000491.0,0.5046
3044,25-02-2008,RELIANCE,EQ,2434.45,2495.0,2565.0,2410.05,2545.4,2551.45,2490.57,1853574,462000000000000.0,736525.0,0.3974
3045,26-02-2008,RELIANCE,EQ,2551.45,2564.9,2586.0,2532.1,2566.15,2576.65,2559.51,1461973,374000000000000.0,644628.0,0.4409
3046,27-02-2008,RELIANCE,EQ,2576.65,2605.0,2638.0,2570.05,2584.1,2588.45,2606.2,2665462,695000000000000.0,1400925.0,0.5256
3047,28-02-2008,RELIANCE,EQ,2588.45,2580.0,2600.0,2516.7,2540.0,2533.25,2545.92,2821861,718000000000000.0,1329443.0,0.4711
3048,29-02-2008,RELIANCE,EQ,2533.25,2552.0,2552.0,2410.0,2433.8,2463.45,2468.57,3336910,824000000000000.0,1282741.0,0.3844
3049,03-03-2008,RELIANCE,EQ,2463.45,2399.8,2399.8,2289.55,2320.0,2306.0,2343.71,3028734,710000000000000.0,1535222.0,0.5069
3050,04-03-2008,RELIANCE,EQ,2306.0,2320.0,2338.0,2210.0,2258.0,2243.2,2273.96,4554609,1040000000000000.0,2117638.0,0.4649
3051,05-03-2008,RELIANCE,EQ,2243.2,2240.1,2320.0,2227.1,2314.0,2292.75,2259.95,2937145,664000000000000.0,1084870.0,0.3694
3052,07-03-2008,RELIANCE,EQ,2292.75,2278.7,2278.7,2166.25,2230.0,2248.25,2220.32,3323902,738000000000000.0,1288469.0,0.3876
3053,10-03-2008,RELIANCE,EQ,2248.25,2210.9,2288.8,2122.35,2269.65,2274.55,2209.41,5243330,1160000000000000.0,2247117.0,0.4286
3054,11-03-2008,RELIANCE,EQ,2274.55,2250.0,2355.0,2204.4,2342.0,2347.9,2305.69,3666369,845000000000000.0,1554078.0,0.4239
3055,12-03-2008,RELIANCE,EQ,2347.9,2418.8,2428.4,2360.0,2360.0,2374.6,2402.25,3195994,768000000000000.0,1220842.0,0.382
3056,13-03-2008,RELIANCE,EQ,2374.6,2290.0,2325.0,2201.6,2255.1,2243.05,2261.48,4050878,916000000000000.0,1694999.0,0.4184
3057,14-03-2008,RELIANCE,EQ,2243.05,2250.0,2339.9,2230.3,2338.35,2322.6,2287.22,2736483,626000000000000.0,979179.0,0.3578
3058,17-03-2008,RELIANCE,EQ,2322.6,2261.1,2273.0,2155.0,2174.0,2180.2,2201.79,4709376,1040000000000000.0,2085080.0,0.4428
3059,18-03-2008,RELIANCE,EQ,2180.2,2249.8,2249.8,2120.0,2135.0,2151.0,2186.09,3965487,867000000000000.0,1659269.0,0.4184
3060,19-03-2008,RELIANCE,EQ,2151.0,2250.0,2345.0,2145.15,2150.0,2159.1,2194.99,3399737,746000000000000.0,1505831.0,0.4429
3061,24-03-2008,RELIANCE,EQ,2159.1,2160.0,2209.7,2125.4,2202.0,2200.25,2159.34,2985289,645000000000000.0,1341557.0,0.4494
3062,25-03-2008,RELIANCE,EQ,2200.25,2215.0,2324.95,2215.0,2322.0,2313.8,2287.12,3115010,712000000000000.0,1455463.0,0.4672
3063,26-03-2008,RELIANCE,EQ,2313.8,2334.0,2336.05,2270.55,2300.0,2299.45,2300.14,2331754,536000000000000.0,865715.0,0.3713
3064,27-03-2008,RELIANCE,EQ,2299.45,2290.0,2314.0,2244.0,2300.1,2270.8,2263.31,4148373,939000000000000.0,2146768.0,0.5175
3065,28-03-2008,RELIANCE,EQ,2270.8,2334.0,2367.9,2231.65,2345.0,2352.45,2296.72,3944461,906000000000000.0,1667252.0,0.4227
3066,31-03-2008,RELIANCE,EQ,2352.45,2305.0,2335.0,2250.1,2252.7,2265.8,2287.39,3096566,708000000000000.0,1305650.0,0.4216
3067,01-04-2008,RELIANCE,EQ,2265.8,2299.0,2375.0,2243.5,2333.0,2345.25,2315.65,3063841,709000000000000.0,1314248.0,0.429
3068,02-04-2008,RELIANCE,EQ,2345.25,2395.0,2452.8,2330.0,2340.9,2343.55,2400.15,3664625,880000000000000.0,1643477.0,0.4485
3069,03-04-2008,RELIANCE,EQ,2343.55,2350.0,2418.0,2346.0,2392.6,2396.05,2386.33,1977750,472000000000000.0,462811.0,0.234
3070,04-04-2008,RELIANCE,EQ,2396.05,2385.0,2414.9,2311.7,2320.1,2321.15,2359.43,2486271,587000000000000.0,785652.0,0.316
3071,07-04-2008,RELIANCE,EQ,2321.15,2256.25,2429.7,2256.25,2405.0,2404.9,2391.59,2632844,630000000000000.0,988613.0,0.3755
3072,08-04-2008,RELIANCE,EQ,2404.9,2400.0,2422.85,2359.95,2371.0,2381.75,2378.94,2819713,671000000000000.0,1276066.0,0.4526
